ytctyy201405041,3,"
",中医适宜技术社区应用研究,,何晶[1];何莉[2];何璐[3];,"[1]深圳市光明新区人民医院西田社区健康服务中心,广东深圳,518106;[2]深圳市福田区中医院,广东深圳,518000;[3]深圳市福田区妇幼保健院,广东深圳,518000;",亚太传统医药,中医适宜技术;社区应用;社区卫生服务;,R192,2014,10,5
ytctyy201405041,3,,中医适宜技术社区应用研究,,何晶[1];何莉[2];何璐[3];,"[1]深圳市光明新区人民医院西田社区健康服务中心,广东深圳,518106;[2]深圳市福田区中医院,广东深圳,518000;[3]深圳市福田区妇幼保健院,广东深圳,518000;",亚太传统医药,中医适宜技术;社区应用;社区卫生服务;,R192,2014,10,5
ytctyy201405041,3,,中医适宜技术社区应用研究,,何晶[1];何莉[2];何璐[3];,"[1]深圳市光明新区人民医院西田社区健康服务中心,广东深圳,518106;[2]深圳市福田区中医院,广东深圳,518000;[3]深圳市福田区妇幼保健院,广东深圳,518000;",亚太传统医药,中医适宜技术;社区应用;社区卫生服务;,R192,2014,10,5
ytctyy201405041,3,,中医适宜技术社区应用研究,,何晶[1];何莉[2];何璐[3];,"[1]深圳市光明新区人民医院西田社区健康服务中心,广东深圳,518106;[2]深圳市福田区中医院,广东深圳,518000;[3]深圳市福田区妇幼保健院,广东深圳,518000;",亚太传统医药,中医适宜技术;社区应用;社区卫生服务;,R192,2014,10,5
ytctyy201405041,3,,中医适宜技术社区应用研究,,何晶[1];何莉[2];何璐[3];,"[1]深圳市光明新区人民医院西田社区健康服务中心,广东深圳,518106;[2]深圳市福田区中医院,广东深圳,518000;[3]深圳市福田区妇幼保健院,广东深圳,518000;",亚太传统医药,中医适宜技术;社区应用;社区卫生服务;,R192,2014,10,5
ytctyy201405041,3,,中医适宜技术社区应用研究,,何晶[1];何莉[2];何璐[3];,"[1]深圳市光明新区人民医院西田社区健康服务中心,广东深圳,518106;[2]深圳市福田区中医院,广东深圳,518000;[3]深圳市福田区妇幼保健院,广东深圳,518000;",亚太传统医药,中医适宜技术;社区应用;社区卫生服务;,R192,2014,10,5
zhwlyx201507022,5,"ISTIC,PKU",靳三针配合镜像疗法对偏瘫患者上肢、手功能障碍的影响,10.3760/cma.j.issn.0254-1424.2015.07.022,崔韶阳[1];许明珠[2];郑盛惠[2];赖新生[3];唐纯志[3];王曙辉[2];钟非[2];,"[1]518034 深圳,广东省深圳市福田区中医院康复针灸推拿科;广州中医药大学针灸康复临床医学院;[2]广东省深圳市福田区中医院康复针灸推拿科, 深圳,518034;[3]广州中医药大学针灸康复临床医学院;",中华物理医学与康复杂志,,,2015,37,7
zglnxzz201622029,0,"ISTIC,PKU",低频电穴位刺激治疗脑卒中后失眠的临床疗效及作用机制,10.3969/j.issn.1005-9202.2016.22.029,杨雪捷[1];于海波[1];黄杏贤[1];罗晓舟[2];黄昭志[2];,"[1]广州中医药大学深圳临床医学院深州市中医院针灸科,广东深圳,518000;[2]广州中医药大学;",中国老年学杂志,低频电穴位刺激;脑卒中;失眠;,R743,2016,36,22
zylcyj201630037,0,"ISTIC,PKU",P物质、血管活性肠肽与脾虚便秘型小鼠肠道之间的关系初探,10.3969/j.issn.1674-7860.2016.30.034,黄志芳[1];魏志军[2];张婧茹[1];吴喜华[2];,"[1]广州中医药大学附属深圳市中医院,广东 深圳,518000;广州中医药大学深圳临床医学院,广东 深圳,518000;[2]广州中医药大学附属深圳市中医院,广东 深圳,518000;",中医临床研究,脾虚便秘模型小鼠;P物质;血管活性肠肽VIP;免疫组化;,R574.4,2016,8,30
sjzyy201505040,1,"ISTIC,PKU",关于 ISO、GB 中药分类编码技术及其规则的研究,10.3969/j.issn.1673-7202.2015.05.035,廖利平[1];徐美渠[2];吴培凯[3];曾庆明[4];易炳学[5];徐甘霖[6];,[1]广东省深圳市卫生和人口计划生育委员会，深圳，518020;[2]广州中医药大学深圳临床医学院，深圳，518033;[3]广东省深圳市中医院办公室，深圳，518033;[4]深圳市罗湖区中医院名中医工作馆，深圳，518001;[5]江西中医药大学，南昌，330004;[6]广东省深圳市儿童医院中医科，深圳，518033;,世界中医药,中药;编码技术;分类;规则;标准化;,R926,2015,,5
