xdyy201510057,1,,深圳市宝安区儿童安全座椅认知及使用现况调查,10.3969/j.issn.1671-332X.2015.10.057,陈韦冰[1];唐瑛[1];徐小红[2];郭艳芳[1];刘成锋[1];刘峥[1];张升超[3];,[1]深圳市宝安区慢性病防治院 广东深圳 518103;[2]深圳市宝安区人民医院 广东深圳 518103;[3]深圳市宝安区中心医院 广东深圳 518103;,现代医院,儿童;安全座椅;认知情况;调查;,,2015,,10
zhlcyszz201304095,4,,糖调节受损的胰岛素抵抗及β细胞功能的研究,10.3877/cma.j.issn.1674-0785.2013.04.063,郑信华[1];池莲祥[1];刘香萍[2];许旭昀[3];冼碧霞[1];何承春[2];汪小娟[2];,"[1]南方医科大学附属深圳宝安医院 深圳市第八人民医院 深圳市宝安区人民医院内分泌科, 广东省,518100;[2]南方医科大学附属深圳宝安医院 深圳市第八人民医院 深圳市宝安区人民医院检验科, 广东省,518100;[3]广东医学院;",中华临床医师杂志（电子版）,糖调节受损;空腹血糖受损;糖耐量减低;,,2013,,4
wnyxyxb201605025,1,,原发性小肝癌与肝硬化再生结节超声造影参数的比较,10.3969/j.issn.1002-0217.2016.05.025,杨晓霞[1];韩冬林[2];周小英[3];,"[1]深圳市宝安区中心医院颐康园社康中心,广东深圳,518102;[2]深圳市宝安区中心医院富恒社康中心,广东深圳,518102;[3]深圳市宝安区人民医院超声科,广东深圳,518101;",皖南医学院学报,超声造影;原发性小肝癌;肝硬化再生结节;鉴别诊断;,R735.7,2016,35,5
jkr201614048,0,,深圳市宝安区社区护士教育现状调查分析,,唐春云[1];尹琳[2];居锦芳[3];,"[1]深圳市宝安区石岩人民医院罗租社康中心,深圳,518108;[2]深圳市宝安区中心医院,深圳,518101;[3]深圳市宝安区石岩人民医院,深圳,518108;",中国当代医药,社区护士;社区教育现状;调查;技能;,R192.6,2016,23,14
zgkfyxzz201405010,16,"ISTIC,PKU",早期使用踝足矫形器对脑卒中偏瘫患者步行功能影响的表面肌电信号研究,10.3969/j.issn.1001-1242.2014.05.010,黄美玲[1];杨万章[2];范佳进[3];龙建军[4];朱晓龙[4];王玉龙[4];,"[1]深圳大学第一附属医院(深圳市第二人民医院)康复医学科,深圳,518000;广州医科大学;[2]深圳市第六人民医院康复医学科;[3]深圳市残疾人辅助器具资源中心;[4]深圳大学第一附属医院(深圳市第二人民医院)康复医学科,深圳,518000;",中国康复医学杂志,脑卒中;踝足矫形器;偏瘫步态;步行功能;表面肌电图;,R743.3  R493,2014,29,5
zhsjyxzz201608011,1,"ISTIC,PKU",颅内微小动脉瘤破裂出血急性期血管内单纯栓塞治疗研究,10.3760/cma.j.issn.1671-8925.2016.08.011,叶华卫;宋彧;江先福;柳亚启;,"[1]518101,深圳市宝安区人民医院(深圳市第八人民医院)神经外科",中华神经医学杂志,微小动脉瘤;蛛网膜下腔出血;弹簧圈单纯栓塞;,R739.41,2016,15,8
zgrdyx201512008,0,"ISTIC,PKU",疑似先天梅毒新生儿血浆梅毒螺旋体DNA定量检测及随防,10.13604/j.cnki.46-1064/r.2015.12.08,鲁东平[1];沈全才[2];秦琴[3];付敏[4];杨鹏[5];张荣[1];李湘辉[1];贾婕[1];,"[1]深圳市宝安区慢性病防治院皮肤科,广东深圳,518133;[2]深圳市宝安区松岗人民医院急诊科,广东深圳,518105;[3]深圳市宝安区人民医院皮肤科,广东深圳,518133;[4]深圳市宝安区沙井人民医院,广东深圳,518104;[5]深圳美莱医疗美容医院,广东深圳,518000;",中国热带医学,疑似先天梅毒;新生儿;血浆;荧光定量PCR;阴转时间;,R759.1,2015,15,12
xdzdyzl201513126,3,"ISTIC,PKU",COOK双球囊联合催产素用于羊水偏少足月妊娠引产疗效研究,,刘泗容[1];秦玲[2];刘素华[3];,"[1]深圳市光明新区中心医院,广东 深圳,518107;[2]深圳市宝安区松岗人民医院,广东 深圳,518100;[3]深圳市大鹏新区南澳人民医院,广东 深圳,518121;",现代诊断与治疗,COOK双球囊;催产素;足月妊娠;羊水偏少;,R719.3,2015,26,13
zgmfpfbzz201203034,8,"ISTIC,PKU",窄谱蓝/红光治疗痤疮疗效观察,10.3969/j.issn.1009-1157.2012.03.034,李湘辉[1];张荣[1];齐焕英[2];鲁东平[1];,"[1]深圳市宝安区慢性病防治院皮肤科,518133;[2]深圳市宝安区石岩人民医院皮肤科,518108;",中国麻风皮肤病杂志,,R758.733,2012,28,3
zgyf201521016,0,"ISTIC,PKU",胺碘酮与普罗帕酮治疗慢性心房颤动复律的疗效与安全性比较,10.6039/j.issn.1001-0408.2015.21.14,谢展雄[1];梁翠霞[1];王庆文[2];陈桂红[3];廖朝峰[4];温中明[5];,"[1]深圳市龙华新区中心医院,广东深圳,518000;[2]深圳市龙华新区龙华人民医院,广东深圳,518109;[3]深圳市宝安区中心医院,广东深圳,518000;[4]深圳市宝安区人民医院,广东深圳,518000;[5]深圳市光明新区人民医院,广东深圳,518000;",中国药房,慢性心房颤动;心肌复律;胺碘酮;普罗帕酮;,R541,2015,,21
