gz201509023,0,,肝细胞癌患者血清let-7a、let-7f表达水平及其临床意义,10.3969/j.issn.1008-1704.2015.09.023,刘旭斌[1];邹汉良[2];余德奎[3];陶绪雄[4];杨娟[2];,"[1]518122,广东深圳 深圳市坪山新区妇幼保健院外科;[2]深圳市坪山新区妇幼保健院检验科;[3]深圳市坪山新区妇幼保健院内科;[4]深圳市龙岗中心医院普外科;",肝脏,,,2015,,9
ddyylc201407187,1,,联合应用灯盏细辛和西医疗法治疗冠心病心绞痛的疗效观察,10.3969/j.issn.2095-7629.2014.07.187,熊伟[1];李济金[2];,[1]深圳市职业病防治院中毒与职业病科深圳518001;[2]深圳市坪山新区妇幼保健院金沙社区健康服务中心深圳518118;,当代医药论丛,灯盏细辛;冠心病心绞痛;疗效;,R541.4,2014,,7
zgxxws201511036,0,"ISTIC,PKU",深圳坪山新区流动儿童看护人儿童保健知识需求调查,,李杰[1];闵娟[2];周海山[3];彭仰华[3];刘旭斌[3];,"[1]武汉大学公共卫生学院社会医学与卫生事业管理系,湖北,430072;[2]武汉大学公共卫生学院社会医学与卫生事业管理系,湖北430072;深圳市坪山新区妇幼保健院;[3]深圳市坪山新区妇幼保健院;",中国学校卫生,儿童保健服务;知识;卫生服务需求;居住流动性;,G479  R161,2015,36,11
yxyxxzz201311028,2,"ISTIC,PKU",MRI表观弥散系数值在鉴别急慢性腰椎间盘损伤的应用研究,,朱记超[1];王银国[2];黄佩云[3];王秀荣[1];高天俊[1];范义[1];罗玲[1];,[1]广东省深圳市龙岗中心医院医学影像科 广东 深圳518116;[2]广东省深圳市坪山新区妇幼保健院放射科 广东 深圳 518122;[3]广东省深圳市坪山新区妇幼保健院五官科 广东深圳 518122;,医学影像学杂志,椎间盘;弥散加权成像;表观弥散系数;,R681  R445.2,2013,23,11
zgyykx201510008,3,"ISTIC,PKU",糖尿病合并肺结核患者TNF-α、IFN-γ及IL-10的表达及意义,,李济金[1];胡春华[2];罗洁[3];,"[1]深圳市坪山新区妇幼保健院金沙社区健康服务中心,广东深圳,518118;[2]深圳市坪山新区妇幼保健院沙田社区健康服务中心,广东深圳,518118;[3]深圳市坪山新区人民医院坪环社区健康服务中心,广东深圳,518118;",中国医药科学,结核;肺结核;糖尿病;白介素-10;γ干扰素;肿瘤坏死因子-α;,R521  R587.1,2015,,10
zgyykx201515049,2,"ISTIC,PKU",IGF-1和TGF-β1与糖尿病视网膜病变关系的研究,,罗洁[1];李济金[2];胡春华[3];,"[1]深圳市坪山新区人民医院坪环社区健康服务中心,广东深圳,518118;[2]深圳市坪山新区妇幼保健院金沙社区健康服务中心,广东深圳,518118;[3]深圳市坪山新区妇幼保健院沙田社区健康服务中心,广东深圳,518118;",中国医药科学,胰岛素样生长因子;转化生长因子β1;糖尿病;视网膜病变;,R587.2,2015,,15
zhyygrxzz201323059,6,"ISTIC,PKU",剖宫产术后抗菌药物预防产褥感染的用药方案研究,,孙玲玲;袁贵红;黄玲;邓伟燕;,"[1]深圳市坪山新区妇幼保健院妇产科,广东深圳,518122",中华医院感染学杂志,剖宫产;抗菌药物;产褥感染;,R978.1,2013,23,23
xdzdyzl201513056,1,"ISTIC,PKU",槐杞黄颗粒对儿童支气管哮喘患者T淋巴细胞亚群检测的影响,,李济金[1];胡春华[2];罗洁[3];,"[1]深圳市坪山新区妇幼保健院金沙社区健康服务中心,广东 深圳,518118;[2]深圳市坪山新区妇幼保健院沙田社区健康服务中心 广东 深圳 518118;[3]深圳市坪山新区人民医院坪环社区健康服务中心,广东 深圳,518118;",现代诊断与治疗,槐杞黄颗粒;儿童;支气管哮喘患;T淋巴细胞亚群;,R725.6,2015,26,13
jkr201510052,0,"ISTIC,PKU",灌肠方治疗小儿腹泻的临床效果,,胡春华[1];罗洁[2];李济金[3];,"[1]深圳市坪山新区妇幼保健院沙田社区健康服务中心,深圳,518118;[2]深圳市坪山新区人民医院坪环社区健康服务中心,深圳,518118;[3]深圳市坪山新区妇幼保健院金沙社区健康服务中心,深圳,518118;",中国当代医药,腹泻;小儿;灌肠方;,R725.7,2015,,10
xdzdyzl201506005,0,"ISTIC,PKU",环境污染与慢性支气管炎患儿免疫功能的相关性研究,,胡春华[1];罗洁[2];李济金[3];,"[1]深圳市坪山新区妇幼保健院沙田社区健康服务中心,广东 深圳,518118;[2]深圳市坪山新区人民医院坪环社区健康服务中心,广东 深圳,518118;[3]深圳市坪山新区妇幼保健院金沙社区健康服务中心,广东 深圳,518118;",现代诊断与治疗,支气管炎;环境污染;患儿;免疫功能;相关性研究;,R725.6,2015,,6
szyby201609006,0,"ISTIC,PKU",深圳坪山新区外来女工性行为及安全套使用状况分析,10.7669/j.issn.0253-357X.2016.09.0731,杨娟[1];王朝晖[2];闵娟[2];史李铄[1];李十月[1];燕虹[1];,"[1]武汉大学公共卫生学院,武汉,430071;[2]深圳市坪山新区妇幼保健院,深圳,518122;",生殖与避孕,外来女工;性行为;安全套;,R169.4,2016,36,9
jkr201606037,1,"ISTIC,PKU",基于VPN光电路整合USB KEY技术信息化平台妇幼保健管理模式的应用效果分析,,李济金[1];胡春华[2];吴艳[3];王春鹏[4];,"[1]深圳市坪山新区妇幼保健院金沙社区健康服务中心,深圳,518122;[2]深圳市坪山新区妇幼保健院沙田社区健康服务中心,深圳,518122;[3]深圳市宝安区中心医院庄边社区健康服务中心,深圳,518102;[4]深圳市宝安区中心医院社区健康服务管理中心,深圳,518102;",中国当代医药,妇幼保健;满意度;VPN光电路;USB KEY;信息平台;网络;,R197.38,2016,23,6
hljyx201407019,0,"ISTIC,PKU",辛伐他汀与灯盏花素联合治疗对冠心病患者血液流变学及LPO、SOD的影响,10.3969/j.issn.1004-5775.2014.07.019,罗洁[1];李济金[2];胡春华[3];,"[1]深圳市坪山新区人民医院坪环社区健康服务中心,广东 深圳,518118;[2]深圳市坪山新区妇幼保健院金沙社区健康服务中心,广东 深圳,518118;[3]深圳市坪山新区妇幼保健院沙田社区健康服务中心,广东 深圳,518118;",黑龙江医学,灯盏花素;辛伐他汀;冠心病(CHD);血液流变学;血清脂质过氧化物(LPO);超氧化物歧化酶(SOD);,R541.4,2014,,7
jkr201612055,0,"ISTIC,PKU",心理护理干预对社区产妇抑郁症的效果分析,,赖万玉[1];郑永红[2];温耿峰[1];,"[1]深圳市坪山新区妇幼保健院秀新社康中心,深圳,518122;[2]深圳市坪山新区妇幼保健院保健科,深圳,518122;",中国当代医药,心理护理;社区;产妇;抑郁症;改善;干预;,R473.71,2016,23,12
sqyxzz201422011,2,"ISTIC,PKU",社区团队模式对社区老年人生活质量的影响,,胡春华[1];罗洁[2];李济金[3];,"[1]深圳市坪山新区妇幼保健院沙田社区健康服务中心,广东518118;[2]深圳市坪山新区人民医院坪环社区健康服务中心;[3]深圳市坪山新区妇幼保健院金沙社区健康服务中心;",社区医学杂志,社区卫生服务;团队模式;老年人;生活质量;,R197.61,2014,12,22
hainanyx201615055,1,"ISTIC,PKU",妊娠意愿的影响因素及其对母婴结局的影响,10.3969/j.issn.1003-6350.2016.15.055,杨煜霞[1];闵娟[1];张艳萍[1];袁贵红[1];丁德先[2];王丽娜[3];,"[1]深圳市坪山新区妇幼保健院妇产科,广东 深圳,518122;[2]深圳市大鹏新区葵涌人民医院妇产科,广东 深圳,518121;[3]深圳市坪山新区人民医院妇产科,广东 深圳,518123;",海南医学,妊娠意愿;非意愿妊娠;影响因素;母婴结局;,R714.1,2016,27,15
zwyxyj201416005,2,"ISTIC,PKU",复方丹参滴丸对冠心病心绞痛MCP-1及IL-6的影响,,李济金[1];胡春华[2];罗洁[3];,[1]深圳市坪山新区妇幼保健院金沙社区健康服务中心广东 深圳 518118;[2]深圳市坪山新区妇幼保健院沙田社区健康服务中心;[3]深圳市坪山新区人民医院坪环社区健康服务中心;,中外医学研究,复方丹参滴丸;冠心病;心绞痛;单核细胞趋化蛋白-1;白介素-6;,R259.4,2014,,16
xdzdyzl201513014,0,"ISTIC,PKU",清肝降酶汤对急性乙型肝炎患者血清中IL-16和IL-19及肝功能指标的影响,,罗洁[1];李济金[2];胡春华[3];,"[1]深圳市坪山新区人民医院六联社区健康服务中心;[2]深圳市坪山新区妇幼保健院金沙社区健康服务中心;[3]深圳市坪山新区妇幼保健院沙田社区健康服务中心,广东 深圳,518118;",现代诊断与治疗,清肝降酶汤;乙型肝炎;肝功能;白细胞介素16;白细胞介素19;,R512.62,2015,26,13
sqyxzz201409012,1,"ISTIC,PKU",阿司匹林联合银杏制剂对冠心病患者凝血功能及血流变的影响,,李济金[1];胡春华[2];罗洁[3];,"[1]深圳市坪山新区妇幼保健院金沙社区健康服务中心,广东518118;[2]深圳市坪山新区妇幼保健院沙田社区健康服务中心;[3]深圳市坪山新区人民医院坪环社区健康服务中心;",社区医学杂志,阿司匹林;银杏制剂;冠心病;凝血因子;血流变;,R541.4,2014,12,9
zwyxyj201429012,1,"ISTIC,PKU",孟鲁司特联合艾灸治疗儿童咳嗽变异性哮喘的疗效,,胡春华[1];罗洁[2];李济金[3];,[1]深圳市坪山新区妇幼保健院沙田社区健康服务中心广东 深圳 518118;[2]深圳市坪山新区人民医院坪环社区健康服务中心;[3]深圳市坪山新区妇幼保健院金沙社区健康服务中心;,中外医学研究,孟鲁斯特钠;艾灸;儿童;咳嗽变异性哮喘;,R974,2014,,29
xdzdyzl201511128,0,"ISTIC,PKU",肝硬化患者血清SOD和VWF水平变化及意义,,胡春华[1];罗洁[2];李济金[3];,"[1]深圳市坪山新区妇幼保健院沙田社区健康服务中心;[2]深圳市坪山新区人民医院坪环社区健康服务中心;[3]深圳市坪山新区妇幼保健院金沙社区健康服务中心,广东 深圳,518118;",现代诊断与治疗,肝硬化;超氧化物歧化酶;血管性血友病因子;意义;,R446.1,2015,,11
zgyf201627022,1,"ISTIC,PKU",雷公藤多苷联合咪唑斯汀治疗皮炎湿疹的临床观察,10.6039/j.issn.1001-0408.2016.27.21,巫艳芬[1];刘永军[1];梁进[2];,"[1]深圳市龙岗区中医院,广东深圳,518100;[2]深圳坪山新区妇幼保健院,广东深圳,518000;",中国药房,雷公藤多苷;咪唑斯汀;皮炎湿疹;疗效;安全性;,R758.29,2016,27,27
sqyxzz201501023,1,"ISTIC,PKU",基于即时互动信息平台的妇幼保健管理模式研究,,吴艳[1];胡春华[2];李济金[3];,"[1]深圳市宝安区西乡人民医院庄边社区健康服务中心,广东518102;[2]深圳市坪山新区妇幼保健院沙田社区健康服务中心;[3]深圳市坪山新区妇幼保健院金沙社区健康服务中心;",社区医学杂志,社区卫生;妇幼保健服务模式;妇幼保健指标;信息平台;,R172,2015,13,1
gzzyydxxb201405019,7,"ISTIC,PKU",穴位贴敷联合大青龙汤治疗小儿哮喘外寒内热证的临床研究,10.13359/j.cnki.gzxbtcm.2014.05.015,许佩群[1];余德奎[2];许双虹[3];陈毓丽[4];李宏[5];钟格玲[1];,"[1]深圳市龙岗区第三人民医院,广东深圳,518115;[2]深圳市坪山新区妇幼保健院,广东深圳,518122;[3]深圳市中医院,广东深圳,518033;[4]深圳市罗湖区中医院,广东深圳,518021;[5]珠海市人民医院,广东珠海,519070;",广州中医药大学学报,小儿支气管哮喘;外寒内热证;大青龙汤;穴位敷贴;,R264.4,2014,,5
shyxjyzz201304003,7,"ISTIC,PKU",新生儿病理性黄疸高敏心肌肌钙蛋白T检测及分析,10.3969/j.issn.1673-8640.2013.04.003,邹汉良[1];闫臻[2];蒋明[2];侯家兴[2];,"[1]深圳市坪山新区妇幼保健院,广东深圳,518122;[2]深圳市第七人民医院,广东深圳,518081;",检验医学,高敏心肌肌钙蛋白T;新生儿;病理性黄疸;,R446.1,2013,28,4
zgcthmrizz201501025,8,"ISTIC,PKU",腹部急症炎性病变CT诊断,10.3969/j.issn.1672-5131.2015.01.25,王银国[1];邓乾华[2];,[1]深圳市坪山新区妇幼保健院影像科 广东 深圳 518118;[2]北京大学深圳医院影像中心 广东 深圳 518035;,中国CT和MRI杂志,急症炎性病变;腹部;CT;,R445.3  R656.1,2015,,1
zgfybj201502051,2,"ISTIC,PKU",卵巢早衰大鼠应用补肾活血方对其免疫学指标及凋亡细胞的影响分析,10.7620/zgfybj.j.issn.1001-4411.2015.02.51,潘宇娜[1];李晓红[2];黄小芬[1];,[1]广东省深圳市坪山新区妇幼保健院 518122;[2]广东省深圳市龙岗区妇幼保健院;,中国妇幼保健,卵巢早衰;补肾活血方;大鼠;免疫抗体;,R285.5,2015,30,2
hainanyx201521036,0,"ISTIC,PKU",小早产儿支气管肺发育不良危险因素及预后分析,10.3969/j.issn.1003-6350.2015.21.1171,江雄[1];冯战桂[1];黄中成[2];,"[1]深圳市坪山新区妇幼保健院儿科,广东 深圳,518122;[2]深圳市坪山新区人民医院儿科,广东 深圳,518118;",海南医学,小早产儿;支气管肺发育不良;危险因素;,R722,2015,26,21
xdzdyzl201513011,1,"ISTIC,PKU",中医辨证对治疗耐多药肺结核的效果分析,,郭惠环[1];胡春华[2];罗洁[3];,"[1]深圳宝安区福永人民医院塘尾社区健康服务中心,广东 深圳,518103;[2]深圳市坪山新区妇幼保健院沙田社区健康服务中心,广东 深圳,518118;[3]深圳市坪山新区人民医院坪环社区健康服务中心,广东 深圳,518118;",现代诊断与治疗,中医辨证;耐多药肺结核病;淋巴细胞亚群变化;,R521,2015,26,13
zgxy201507017,0,"ISTIC,PKU",幼儿园手足口病预防策略研究,,周海山[1];钱来满[2];,"[1]深圳市坪山新区妇幼保健院,广东深圳,518122;[2]深圳市龙岗区疾病预防控制中心;",中国校医,"手足口病/预防和控制;学校,幼儿;",R512.5,2015,29,7
shandyy201520016,11,"ISTIC,PKU",支气管哮喘患者外周血 T 细胞亚群 Th1、Th2及其相关细胞因子水平变化及意义,10.3969/j.issn.1002-266X.2015.20.014,黄伟强[1];李惠[2];袁梅[2];陈小丹[2];,"[1]深圳市坪山新区妇幼保健院,广东深圳,518122;[2]深圳市龙岗区人民医院;",山东医药,支气管哮喘;CD+4 辅助性T细胞;细胞因子;白细胞介素;肿瘤坏死因子α;γ干扰素;,R562.2,2015,,20
jkr201532028,1,"ISTIC,PKU",社区综合干预在儿童反复上呼吸道感染中的应用效果分析,,黄中成[1];江雄[2];,"[1]深圳市坪山新区人民医院坪山社康中心,深圳,518118;[2]深圳市坪山新区妇幼保健院儿科,深圳,518118;",中国当代医药,社区综合干预;儿童;反复上呼吸道感染;临床效果;,R714.253,2015,22,32
zgxexy201606002,0,"ISTIC,PKU",间充质干细胞的临床应用及产业化前景,10.3969/j.issn.1673-5323.2016.06.002,赖秀蓝[1];马廉[2];,"[1]汕头大学医学院第二附属医院儿科,汕头,515041;[2]518118深圳,深圳大学妇幼保健院,深圳市坪山新区妇幼保健院;",中国小儿血液与肿瘤杂志,,,2016,21,6
zgckyx201507018,0,"ISTIC,PKU",D1和D2淋巴结清扫术治疗胃癌的疗效和安全性分析,10.13429/j.cnki.cjcr.2015.07.018,刘旭斌;吴勇平;江红志;王鹏;王久善;文军;,"[1]深圳市坪山新区妇幼保健院外科,广东深圳,518118",中国临床研究,D2淋巴结清扫术;D2胃癌根治术;D1淋巴结清扫术;D1胃癌根治术;胃癌;疗效;并发症;生存率;,R735.2,2015,28,7
zgxexy201606004,0,"ISTIC,PKU",人脐带间充质干细胞与sertoli细胞共培养下向男性生殖细胞分化的研究,10.3969/j.issn.1673-5323.2016.06.004,谢丽春[1];杨汉华[1];赖秀蓝[2];陈晓东[2];陈业增[2];刘思征[2];马廉[1];,"[1]汕头大学医学院第二附属医院儿科,汕头,515041;[2]518122深圳,深圳大学妇幼保健院,深圳市坪山新区妇幼保健院儿科;",中国小儿血液与肿瘤杂志,人脐带间充质干细胞;细胞间的直接接触;环境依赖性;男性生殖细胞;睾丸支持细胞;,,2016,21,6
hainanyx201409022,4,"ISTIC,PKU",原发性肾病综合征患儿尿白细胞介素-8的检测及其临床意义,10.3969/j.issn.1003-6350.2014.09.0507,郑丽萍[1];蔡仲仁[2];蔡丽琴[3];,"[1]坪山新区妇幼保健院儿科,广东 深圳,518122;[2]深圳市龙岗区横岗人民医院检验科,广东 深圳,518033;[3]深圳市西丽人民医院检验科,广东 深圳,518052;",海南医学,白细胞介素-8;肾病综合征;强的松;肾脏;,R692,2014,,9
hainanyx201514013,6,"ISTIC,PKU",炔雌醇环丙孕酮联合二甲双胍治疗多囊卵巢综合征型不孕症42例临床分析,10.3969/j.issn.1003-6350.2015.14.0747,杨煜霞[1];柯昌禄[2];,"[1]深圳市坪山新区妇幼保健院妇产科,广东 深圳,518122;[2]深圳市大鹏新区葵涌人民医院妇产科,广东 深圳,518119;",海南医学,多囊卵巢综合征;炔雌醇环丙孕酮;不孕症;二甲双胍;,R711.6,2015,,14
sqyxzz201424036,0,"ISTIC,PKU",胸部护板固定对多发肋骨骨折的治疗效果分析,,梁进;高志发;王德海;,"[1]深圳坪山新区妇幼保健院,广东518122",社区医学杂志,多发肋骨骨折;胸部护板;疼痛;,R655.1,2014,12,24
gzyxyxb201405021,1,"ISTIC,PKU",联合检测血清Cyfra 21-1、CK19-2G2在非小细胞肺癌患者中的诊断,10.3969/j.issn.1008-1836.2014.05.021,廖长征[1];徐文莉[1];魏晟潇[2];许瑞环[1];刘紫菱[3];罗艺[1];,"[1]深圳市龙岗中心医院,广东 深圳,518116;[2]坪山新区妇幼保健院,广东 深圳,523800;[3]深圳市葵涌人民医院,广东 深圳,518119;",广州医科大学学报,Cyfra21-1;CK19-2G2;非小细胞肺癌;诊断;,R73,2014,,5
hbyx201501043,5,"ISTIC,PKU",血小板活化因子监测对新生儿缺氧缺血性脑病治疗效果评价的临床意义,10.3969/j.issn.1006-6233.2015.01.043,郑丽萍[1];许允成[2];,"[1]广东省深圳市坪山新区妇幼保健院儿科,广东 深圳,518122;[2]广东省深圳市龙岗区横岗人民医院儿科,广东 深圳,518033;",河北医学,新生儿缺氧缺血性脑病;血小板活化因子;疗效评价;,,2015,,1
zgyykx201616018,0,"ISTIC,PKU",拉西地平与贝那普利联合治疗糖尿病合并高血压患者的治疗效果,,冯先义[1];程炼[2];,"[1]深圳市坪山新区妇幼保健院金沙社区健康服务中心,广东深圳,518122;[2]深圳市坪山新区人民医院大工业区社区健康服务中心,广东深圳,518118;",中国医药科学,拉西地平;贝那普利;糖尿病;高血压;血压;血脂;,R544.1,2016,6,16
