lcjyzz201503008,0,"ISTIC,PKU",习惯性流产患者绒毛和蜕膜中Toll样受体4与Treg/TH17细胞免疫平衡的相关性研究,10.13602/j.cnki.jcls.2015.03.08,杨小猛[1];赵丹[2];杜丽伟[3];蒋淑萍[3];陈书恩[3];姜艳华[4];练玉平[5];尤宏文[5];杨自华[6];,"[1]深圳市罗湖区妇幼保健院检验科,广东深圳518019;深圳市罗湖区妇幼保健院医教科,广东深圳518019;[2]深圳市罗湖区慢性病防治院检验科,广东深圳,518023;[3]深圳市罗湖区妇幼保健院检验科,广东深圳,518019;[4]深圳市罗湖区妇幼保健院妇产科,广东深圳,518019;[5]深圳市罗湖区妇幼保健院医教科,广东深圳,518019;[6]深圳市人民医院检验科,广东深圳,518000;",临床检验杂志,习惯性流产;Toll样受体4;Treg/TH17平衡;,R446.63  R392.9,2015,33,3
zgcjwsbj201402036,12,"ISTIC,PKU",深圳市代谢综合征流行情况及影响因素分析,10.3969/j.issn.1001-568X.2014.02.0036,王瑞[1];周卫[2];郭春江[1];周海滨[3];谢奎[1];付莹[1];,[1]深圳市罗湖区慢性病防治院 广东 深圳 518020;[2]深圳市罗湖区人民医院 广东 深圳 518020;[3]深圳市慢性病防治中心 广东 深圳518020;,中国初级卫生保健,代谢综合征;流行病学;患病率;影响因素;深圳;,R181.3+7,2014,28,2
gxyx201411034,3,"ISTIC,PKU",深圳市足月及近足月新生儿呼吸窘迫综合征的现状调查,10.11675/j.issn.0253-4304.2014.11.29,王章星[1];叶贞志[2];吴本清[3];田鸾英[4];杨传忠[5];刘晓红[6];李晓东[7];吴志军[8];童燕梅[1];邓莉[1];,"[1]南方医科大学附属深圳市龙华新区人民医院新生儿科,深圳市,518109;[2]广东省深圳市光明新区人民医院新生儿科;[3]广东省深圳市人民医院新生儿科;[4]广东省深圳市南山区妇幼保健院新生儿科;[5]广东省深圳市妇幼保健院新生儿科;[6]广东省深圳市儿童医院新生儿科;[7]广东省深圳市南山区人民医院新生儿科;[8]广东省深圳市宝安区妇幼保健院新生儿科,深圳市,518100;",广西医学,新生儿呼吸窘迫综合征;足月儿;近足月儿;调查;深圳市;,R722.1,2014,,11
fzzdyzlzz201401008,22,"ISTIC,PKU",正常孕妇妊娠各期甲状腺激素参考范围的建立及其临床意义,,杨小猛[1];赵丹[2];陈书恩[1];唐琼玲[1];黄海丽[1];徐小琴[1];朱敏[1];姜艳华[3];,[1]深圳市罗湖区妇幼保健院检验科，广东，深圳518019;[2]深圳市罗湖区慢性病防治院检验科，广东，深圳518023;[3]深圳市罗湖区妇幼保健院妇产科，广东，深圳518019;,分子诊断与治疗杂志,妊娠;甲状腺激素;参考范围;,,2014,,1
yycyzx201406031,2,"ISTIC,PKU",深圳市南山区社区糖尿病管理及经费补偿模式探讨,,王长义[1];胡文卓[2];罗育雄[2];陈思韩[2];马剑平[2];徐健[3];彭晓琳[2];陈忠伟[2];,"[1]广东省深圳市南山区慢性病防治院,广东深圳518054;中山大学公共卫生学院流行病与卫生统计学系,广东广州510080;[2]广东省深圳市南山区慢性病防治院,广东深圳,518054;[3]广东省深圳市慢性病防治中心,广东深圳,518000;",中国医药导报,社区;糖尿病管理;经费补偿;,R587.1,2014,11,6
zgmxbyfykz201504004,4,"ISTIC,PKU",深圳市罗湖区居民糖尿病及其前期患病情况及影响因素,,王瑞[1];刘小立[2];卓志鹏[2];周卫[3];谢奎[1];付莹[1];徐健[2];,"[1]深圳市罗湖区慢性病防治院慢性非传染性疾病防治科,广东省深圳,518020;[2]深圳市慢性病防治中心慢病与健康管理科;[3]深圳市罗湖区人民医院预防保健科;",中国慢性病预防与控制,糖尿病;糖调节受损;患病率;影响因素;,R587.1,2015,23,4
jyyxylc201501009,5,"ISTIC,PKU",习惯性流产患者绒毛和蜕膜中Treg／Th17免疫失衡的检测及其临床意义,10.3969/j.issn.1672-9455.2015.01.009,杨小猛[1];赵丹[2];杜丽伟[1];唐琼玲[1];蒋淑萍[1];陈相[1];陈书恩[1];姜艳华[3];,[1]深圳市罗湖区妇幼保健院检验科 518019;[2]深圳市罗湖区慢性病防治院检验科 518023;[3]深圳市罗湖区妇幼保健院妇产科 518019;,检验医学与临床,习惯性流产;Treg/Th17平衡;转化生长因子-β;白细胞介素-10;白细胞介素-17A;白细胞介素-17F;,,2015,,1
zhlcyszz201508005,1,"ISTIC,PKU",二维斑点追踪成像定量评价妊娠期糖尿病胎儿右心室功能变化的研究,10.3877/cma.j.issn.1674-0785.2015.08.005,姜新魁[1];王炜琦[2];李江涛[1];李静[3];李玲玲[4];张树荣[5];张颖[6];雷慧[1];,"[1]深圳市南山区妇幼保健院超声科, 广东省,518052;[2]830000,乌鲁木齐市妇幼保健院超声科;[3]深圳市南山区人民医院内分泌科, 广东省,518052;[4]新疆医科大学第五附属医院超声诊断科, 乌鲁木齐,830000;[5]深圳市南山区妇幼保健院产科, 广东省,518052;[6]清远市妇幼保健院超声科, 广东省,511500;",中华临床医师杂志（电子版）,"糖尿病,妊娠;胎儿;心室功能,右;超声二维斑点追踪技术;",,2015,,8
zhpf201605006,0,"ISTIC,PKU",梅毒患者性伴通知意愿及其影响因素分析,10.3760/cma.j.issn.0412-4030.2016.05.006,罗珍胄[1];林嘉[1];李真[1];田丽闪[1];袁军[1];周国茂[1];陈思韩[1];杨土保[2];冯铁建[3];,"[1]518054,深圳市南山区慢性病防治院皮肤性病防治科;[2]中南大学公共卫生学院流行病与卫生统计学系;[3]深圳市慢性病防治中心;",中华皮肤科杂志,梅毒;接触者追踪;影响因素分析;人口特征;性伴侣;性行为;,,2016,49,5
zhlxbx201601003,0,"ISTIC,PKU",中国两城市使用儿童安全座椅影响因素分析,10.3760/cma.j.issn.0254-6450.2016.01.003,邓晓[1];金叶[1];彭绩[2];夏庆华[3];马剑平[4];王临虹[1];段蕾蕾[1];,"[1]中国疾病预防控制中心慢性非传染性疾病预防控制中心, 北京,100050;[2]518020,深圳市慢性病防治中心;[3]200051,上海市长宁区疾病预防控制中心;[4]518000,深圳市南山区慢性病防治院;",中华流行病学杂志,儿童安全座椅;道路安全;影响因素;,,2016,37,1
sylcyx201308035,1,"ISTIC,PKU",跨理论模型建构的健康教育对促进高血压病患者戒烟的影响,,罗利清[1];程芳洲[2];陈旭嘉[3];郭春江[4];,"[1]深圳市罗湖区人民医院健康教育科,广东深圳,518001;[2]深圳市罗湖区人民医院心内科,广东深圳,518001;[3]深圳市罗湖区社区健康服务中心管理办公室,广东深圳,518001;[4]深圳市罗湖区慢性病防治院慢性病管理科,广东深圳,518001;",实用临床医学,高血压病;戒烟;跨理论模型建构;健康教育;纤维蛋白原;高敏C-反应蛋白;,R473.5  R49  R544.1,2013,14,8
yxyxxzz201511022,1,"ISTIC,PKU",Turner综合征胎儿超声诊断价值的探讨,,袁红[1];朱鹏[2];任景慧[3];肖伟伟[4];李启运[4];林秀华[4];曾君[4];戴勇[4];,[1]广东省深圳市人民医院(暨南大学第二临床医学院)妇产科B超室 广东深圳518020;[2]广东省深圳市坪山新区人民医院中心实验室 广东深圳518020;[3]广东省深圳市人民医院(暨南大学第二临床医学院)产前诊断中心 广东 深圳 518020;[4]广东省深圳市人民医院(暨南大学第二临床医学院)临床医学研究中心 广东深圳 518020;,医学影像学杂志,Turner综合征;超声诊断;核型;,R722  R445.1,2015,25,11
zgggws201206009,8,"ISTIC,PKU",深圳居民饮酒行为现况调查,,徐健[1];王俊[1];尚庆刚[1];周继昌[1];黄彩[2];陈忠伟[3];王志军[4];卓志鹏[1];刘小立[1];,"[1]深圳市慢性病防治中心,广东,518020;[2]深圳市罗湖区慢性病防治院;[3]深圳市南山区慢性病防治院;[4]深圳市龙岗区慢性病防治院;",中国公共卫生,居民;营养调查;饮酒消费模式;,R153,2012,28,6
gwyx-fybj201605001,0,"ISTIC,PKU",中国3城市9484例儿童安全座椅使用及认知状况,10.3969/j.issn.1673-5293.2016.05.001,邓晓[1];金叶[1];段蕾蕾[1];祁琨[2];姜玉[3];周海滨[4];刘盛元[5];王临虹[1];,"[1]中国疾病预防控制中心慢性非传染性疾病预防控制中心,北京,100050;[2]北京市疾病预防控制中心,北京,100013;[3]上海市长宁区疾病预防控制中心,上海,200050;[4]深圳市慢性病防治中心,广东深圳,518020;[5]深圳市南山区慢性病防治院,广东深圳,518000;",中国妇幼健康研究,儿童;道路安全;儿童安全座椅;横断面调查;,R179,2016,27,5
syyfyx201403007,7,"ISTIC,PKU",结核病患者相关知识、态度和行为调查,10.3969/j.issn.1006-3110.2014.03.007,殷玲丽[1];闻立芳[2];刘颖[1];陈伟[1];秦道新[1];赖焙炫[1];黄晓媚[2];,"[1]深圳市罗湖区慢性病防治院,广东深圳,518023;[2]深圳市罗湖区妇幼保健院;",实用预防医学,结核病;健康教育;知识、态度、行为;,R521,2014,21,3
gdybfz201602010,1,"ISTIC,PKU",深圳市南山区儿童家长口腔健康素养促进的干预效果评估,10.12016/j.issn.2096-1456.2016.02.009,李雪琦[1];陈思韩[2];余红兵[2];张婷[2];,"[1]深圳市南山区妇幼保健院口腔科,广东 深圳,518052;[2]深圳市南山区慢性病防治院;",广东牙病防治,口腔健康素养;家长;问卷调查;儿童;口腔保健行为;,R780.1,2016,24,2
