zgcjwsbj201402036,12,,深圳市代谢综合征流行情况及影响因素分析,10.3969/j.issn.1001-568X.2014.02.0036,王瑞[1];周卫[2];郭春江[1];周海滨[3];谢奎[1];付莹[1];,[1]深圳市罗湖区慢性病防治院 广东 深圳 518020;[2]深圳市罗湖区人民医院 广东 深圳 518020;[3]深圳市慢性病防治中心 广东 深圳518020;,中国初级卫生保健,代谢综合征;流行病学;患病率;影响因素;深圳;,R181.3+7,2014,28,2
zgyszz2013z1037,0,,派力奥及甲硝唑凝胶治疗种植体周围炎的疗效比较,,张莉[1];阮世红[2];高奇[3];,"[1]深圳市罗湖区市慢性病防治中心口腔科,深圳,518020;[2]深圳市罗湖区市慢性病防治中心口腔科;[3]深圳市第二人民医院口腔颌面外科住院部;",中国医师杂志,种植体周围炎;派力奥;甲硝唑凝胶;,,2013,,z1
zgmxbyfykz201504004,4,"ISTIC,PKU",深圳市罗湖区居民糖尿病及其前期患病情况及影响因素,,王瑞[1];刘小立[2];卓志鹏[2];周卫[3];谢奎[1];付莹[1];徐健[2];,"[1]深圳市罗湖区慢性病防治院慢性非传染性疾病防治科,广东省深圳,518020;[2]深圳市慢性病防治中心慢病与健康管理科;[3]深圳市罗湖区人民医院预防保健科;",中国慢性病预防与控制,糖尿病;糖调节受损;患病率;影响因素;,R587.1,2015,23,4
ddyx201411002,0,"ISTIC,PKU",深圳市某小学青少年超重及肥胖现况调查分析,10.3969/j.issn.1009-4393.2014.11.002,王艳[1];王瑞[2];卓志鹏[3];郭春江[1];李广珍[1];许小萍[1];刘旭霞[1];黄彩[1];,[1]广东 518055 深圳职业技术学院卫生所;[2]深圳市罗湖区慢性病防治院;[3]深圳市慢性病防治中心;,当代医学,肥胖;超重;青少年;,,2014,,11
zgyszz2014z1002,0,"ISTIC,PKU",Mtwo 在老年患者根管治疗中的应用研究,10.3760/j.issn.1008-1372.2014.z1.002,张莉[1];高奇[2];,"[1]深圳市罗湖区市慢性病防治中心口腔科, 深圳,518020;[2]深圳市第二人民医院;",中国医师杂志,老年人;旋转镍钛锉;根管治疗;逐步后退法;,,2014,,z1
zgyszz201310042,0,"ISTIC,PKU",不同微创窝洞预备技术对儿童牙科畏惧症的影响,10.3760/cma.j.issn.1008-1372.2013.10.042,张莉;阮世红;武剑;,"[1]深圳市罗湖区市慢性病防治中心口腔科,深圳,518020",中国医师杂志,牙窝洞制备/方法;牙科治疗焦虑;儿童;,,2013,15,10
xdyfyx201303037,3,"ISTIC,PKU",深圳市居民体力活动现况调查,,徐健[1];刘小立[1];周绍良[2];王俊[1];尚庆刚[1];周继昌[1];黄彩[3];陈忠伟[4];王志军[5];卓志鹏[1];,"[1]深圳市慢性病防治中心,深圳,518000;[2]深圳出入境检验检疫局;[3]深圳市罗湖区慢性病防治院;[4]深圳市南山区慢性病防治院;[5]深圳市龙岗区慢性病防治院;",现代预防医学,居民;体力活动;横断面研究;,R195,2013,40,3
zgxzxxgyxzz201201009,4,"ISTIC,PKU",综合干预对代谢综合征患者的疗效及血清脂肪细胞因子水平的影响,10.3969/j.issn.1674-4055.2012.01.009,程芳洲[1];刘翔宇[2];,"[1]518001,深圳市罗湖区人民医院心内科;[2]深圳市慢性病防治中心健康管理科;",中国循证心血管医学杂志,代谢综合征;脂联素;瘦素;抵抗素;综合干预;,R589,2012,04,1
zgmfpfbzz201309009,1,"ISTIC,PKU",深圳地区白癜风患者高能紫外光最小红斑量测定,10.3969/j.issn.1009-1157.2013.09.009,李湘辉[1];吴轶西[2];周佳慧[1];张荣[1];鲁东平[1];邓伟[1];,[1]深圳市宝安区慢性病防治院皮肤科 广东深圳 518133;[2]深圳市龙华人民医院 广东深圳 518109;,中国麻风皮肤病杂志,紫外光;高能;304nm;最小红斑量;白癜风;,,2013,,9
zgxxgbyj201302001,7,"ISTIC,PKU",量化运动及饮食对代谢综合征干预疗效观察,10.3969/j.issn.1672-5301.2013.02.001,程芳洲[1];刘翔宇[2];,"[1]深圳市罗湖区人民医院心内科,广东省,518001;[2]深圳市慢性病防治中心健康管理科;",中国心血管病研究,代谢综合征;运动;饮食;生活方式;,R589,2013,11,2
xdyfyx201210012,5,"ISTIC,PKU",深圳市居民食物消费行为的现况调查,,徐健[1];王俊[1];尚庆刚[1];周继昌[1];黄彩[2];陈忠伟[3];王志军[4];卓志鹏[1];刘小立[1];,"[1]深圳市慢性病防治中心,广东深圳,518001;[2]深圳市罗湖区慢性病防治院;[3]深圳市南山区慢性病防治院;[4]深圳市龙岗区慢性病防治院;",现代预防医学,居民;营养调查;食物消费模式;,R155.5,2012,39,10
