zgjcyy201612009,1,,阿尔茨海默症合并2型糖尿病与 PI3K 基因rs3730087多态性的关系,10.3760/cma.j.issn.1008-6706.2016.12.009,田华伟[1];赵和丹[2];郑南[1];王金龙[2];黄通[3];方丽珊[1];李小玲[1];周国强[1];王琼[1];刘盛元[4];,"[1]广东医学院附属深圳福田医院社管中心, 广东省深圳,518033;[2]嘉兴市康慈医院心理科, 浙江省嘉兴,314500;[3]深圳市南山区慢性病防治院慢性病防控中心, 广东省深圳,518030;[4]518030 广东省深圳，深圳市南山区慢性病防治院慢性病防控中心; 524001 广东省湛江，广东医学院神经病学研究所; 524001 广东省湛江，广东省衰老相关心脑疾病重点实验室;",中国基层医药,"Alzheimer's disease;Phosphatidylinositol 3 -kinase;Polymorphism;Diabetes,type 2;","阿尔茨海默症                                                      磷脂酰肌醇 3-激酶                                                      单核苷酸多态性                                                      糖尿病,2 型",,,
syyfyx201608014,0,,2014年深圳市福田区空巢老人抑郁孤独情绪状况及影响因素分析,10.3969/j.issn.1006-3110.2016.08.014,苏桦[1];张丹霞[2];董时广[3];刘娟[1];刘欣[1];,"[1]深圳市福田区人民医院八卦岭社康中心,广东深圳,518033;[2]深圳市福田区人民医院预防保健科;[3]深圳市福田区慢性病防治院金碧社康中心;",实用预防医学,空巢老人;抑郁;孤独;影响因素;,R320.65,2016,23,8
zgyykx201603010,2,,AKT1基因多态性与阿尔茨海默病的相关性研究,,陈忠伟[1];赵和丹[2];王金龙[2];黄通[3];田华伟[4];王长义[1];刘盛元[5];,"[1]深圳市南山区慢性病防治院慢性病防治科,广东深圳,518054;[2]浙江省嘉兴市康慈医院临床心理科,浙江嘉兴,314599;[3]深圳市南山区慢性病防治院南油社康,广东深圳,518054;[4]广东医学院附属福田医院防保科,广东深圳,518033;[5]深圳市南山区慢性病防治院慢性病防治科，广东深圳518054; 广东医学院神经病学研究所，广东湛江524001;",中国医药科学,Alzheimer disease;AKT1;Genetic polymorphism;,阿尔茨海默病                                                      AKT1                                                      基因多态性,,,
jilinyx201605061,0,,福田区空巢老人抑郁孤独状态调查与家庭医生团队干预模式研究,10.3969/j.issn.1004-0412.2016.05.061,董时广[1];李丽红[1];苏桦[2];裴林夕[1];林日扬[1];谢延[1];赵蓉[1];,"[1]广东省深圳市福田区慢性病防治院,广东 深圳,518000;[2]广东省深圳市福田区人民医院,广东 深圳,518000;",吉林医学,空巢老人;抑郁;孤独;家庭医生团队干预模;,,2016,37,5
zgxkx201606049,0,,大败毒胶囊对梅毒血清固定患者外周血Treg/Th17比例及CD4+CD25+T细胞水平的影响,10.3969/j.issn.1672-1993.2016.06.048,胡鹏飞[1];胡南[2];葛亮[3];任燕[1];冉灵芝[1];,"[1]深圳市光明新区人民医院皮肤性病科,广东深圳,518106;[2]深圳市宝安区人民医院,广东深圳,518102;[3]深圳市光明新区疾病预防控制中心,广东深圳,518106;",中国性科学,大败毒胶囊;梅毒血清固定;外周血Treg/Th17;CD4+ CD25+T细胞;,R759.1,2016,25,6
zgmxbyfykz201602011,0,"ISTIC,PKU",深圳市老年人跌倒流行情况及直接疾病负担研究,10.16386/j.cjpccd.issn.1004-6194.2016.02.011,彭轲[1];雷林[2];冯浓萍[3];曾念彬[4];李衡[5];周海滨[2];,"[1]深圳市慢性病防治中心慢病科,广东省深圳518020;广东药学院;[2]深圳市慢性病防治中心慢病科,广东省深圳,518020;[3]深圳市龙岗区慢性病防治院;[4]深圳市福田区慢性病防治院;[5]深圳市盐田区慢性病防治院;",中国慢性病预防与控制,社区;老年人;跌倒;直接经济负担;,R181.3,2016,24,2
syyfyx201407009,2,"ISTIC,PKU",深圳市光明新区某社区居民电子健康档案活化率分析,10.3969/j.issn.1006-3110.2014.07.009,张更新[1];王利玲[1];顾斯炜[1];刘瑞红[1];叶小宁[1];陈小良[2];,"[1]深圳市光明新区光明医院,广东深圳,518107;[2]深圳市光明新区疾病预防控制中心;",实用预防医学,居民健康档案;卫生服务;活化率;,R195,2014,21,7
gdyx201619053,0,"ISTIC,PKU",急性脑静脉窦血栓形成1例,10.3969/j.issn.1001-9448.2016.19.053,蓝剑[1];陈立浩[2];,"[1]广东省深圳市福田区慢性病防治院内科,518048;[2]广东省深圳市福田区人民医院急诊内科,518000;",广东医学,@@;,,2016,37,19
yiyqy201402019,0,"ISTIC,PKU",深圳市光明新区2007-2011年综合医院住院病人疾病谱分析,10.3969/j.issn.2095-1752.2014.02.019,万孝先[1];郑庆鸣[2];刘义[2];,[1]深圳市光明新区光明医院<妇幼保健院> 广东深圳 518107;[2]深圳市光明新区疾病预防控制中心 广东深圳 518106;,医药前沿,住院病人;疾病谱;,R197,2014,,2
hainanyx201503010,18,"ISTIC,PKU",缬沙坦联合氨氯地平治疗社区高血压合并糖尿病患者疗效观察,10.3969/j.issn.1003-6350.2015.03.0124,董时广[1];苏桦[2];欧阳乐宣[3];霍敏俐[3];杨凯娜[3];曾彩云[3];,"[1]深圳市福田区慢性病防治院金碧社康中心,广东 深圳,518048;[2]深圳市福田人民医院八卦岭社康中心,广东 深圳,518000;[3]深圳市福田区慢性病防治院,广东 深圳,518000;",海南医学,高血压;糖尿病;缬沙坦;氨氯地平;,R544.1,2015,,3
