qqhryxyxb201512035,5,,孟鲁司特及酮替芬治疗支气管哮喘的临床价值分析,,黄玮琼[1];黄志强[2];,"[1]宝安中心医院银田社区健康服务中心, 广东深圳,518102;[2]宝安区西乡卫生监督所 慢性病防治科, 广东深圳,518102;",齐齐哈尔医学院学报,孟鲁司特;酮替芬;支气管哮喘;,,2015,,12
zgjkjy201407024,1,,深圳市宝安区企业工人对正己烷职业危害防护的认知状况调查,,鲜敏[1];张群芳[2];,"[1]深圳市宝安区疾病预防控制中心,广东深圳,518101;[2]深圳市宝安区西乡卫生监督所(预防保健所),广东深圳,518101;",中国健康教育,工人;正己烷;认知;调查;,R193  R135,2014,30,7
yxyxxzz201305017,3,,初治痰涂片阳性肺结核单发空洞治疗前后的影像学观察,10.3969/j.issn.1006-9011.2013.05.017,陈根铭[1];赵双全[2];朱少乾[1];曾令延[1];黄福城[1];徐茂盛[2];,[1]广东深圳市宝安区慢性病防治院放射科 广东深圳 518102;[2]南方医科大学附属深圳宝安医院放射科 广东深圳518101;,医学影像学杂志,"肺结核;空洞;体层摄影术,X线计算机;",R814.42  R521,2013,23,5
syyfyx201610039,0,,2015年深圳宝安区流动人口艾滋病知识知晓情况及影响因素分析,10.3969/j.issn.1006-3110.2016.10.039,方芳[1];孙群露[2];詹志强[2];邢福溪[3];饶展宏[2];林爱华[1];,"[1]中山大学公共卫生学院,广东广州,510080;[2]深圳市宝安区疾病预防控制中心;[3]深圳市宝安区西乡卫生监督所;",实用预防医学,艾滋病;流动人口;知晓率;影响因素;,R512.91,2016,23,10
lnpfxbkzz201601003,0,,422例终止妊娠的梅毒患者既往随访结果分析,10.3969/j.issn.1674-8468.2016.01.003,鲁东平[1];鲁菊香[2];秦琴[3];付敏[4];张荣[1];李湘辉[1];贾婕[1];,"[1]深圳市宝安区慢性病防治院皮肤科,广东 深圳,518133;[2]广州市越秀区儿童医院,广东 广州,510115;[3]深圳市宝安区人民医院皮肤科,广东 深圳,518133;[4]深圳市宝安区沙井人民医院,广东 深圳,518104;",皮肤性病诊疗学杂志,终止妊娠;梅毒;随访;,R759.1,2016,23,1
zgpfxbxzz201203004,8,"ISTIC,PKU",Toll样受体2mRNA在梅毒血清固定患者外周血单核细胞中的表达,,鲁东平[1];付敏[2];张荣[1];刘晋洪[1];李湘辉[1];李海[1];梁瑞[1];李文圣[1];,"[1]深圳市宝安区慢性病防治院皮肤科,广东深圳,518133;[2]深圳市宝安区沙井人民医院皮肤科,广东深圳,518104;",中国皮肤性病学杂志,梅毒血清固定;Toll样受体2;外周血单核细胞;实时定量PCR;,R759.1,2012,26,3
lnpfxbkzz201401014,1,"ISTIC,PKU",认知疗法对梅毒血清固定女性患者焦虑抑郁情绪的影响,10.3969/j.issn.1674-8468.2014.01.011,鲁东平[1];付敏[2];鲁菊香[3];张荣[1];梁冬梅[1];李湘辉[1];陈卓英[4];,"[1]深圳市宝安区慢性病防治院,广东 深圳,518133;[2]深圳市宝安区沙井人民医院,广东 深圳,518104;[3]广州市越秀区儿童医院,广东 广州,510115;[4]深圳市宝安区石岩预防保健所,广东 深圳,518108;",皮肤性病诊疗学杂志,认知疗法;梅毒血清固定;焦虑抑郁;,R759.1,2014,,1
gwyx-shyx201403021,0,"ISTIC,PKU",深圳市劳务工人格特征及影响因素的研究,10.3969/j.issn.1673-5625.2014.03.018,唐建军[1];苏展[2];张泉水[1];邓秀良[1];苏海云[1];侯粤虎[1];,[1]深圳市宝安区慢性病防治院心理卫生中心，广东 深圳，518102;[2]深圳市光明新区疾病预防控制中心，广东 深圳，518106;,中国社会医学杂志,劳务工;人格;社会支持;,R395.6,2014,,3
wsrkx201607007,0,"ISTIC,PKU",深圳市社区健康服务中心基本情况调查分析,10.3969/j.issn.1003-2800.2016.07.007,邓辉萍[1];陈虾[2];侯万里[1];赵志广[1];欧阳芳芳[3];赵鹏[4];程锦泉[1];,"[1]深圳市疾病预防控制中心,广东深圳,518055;[2]深圳市妇幼保健院,广东深圳,518017;[3]深圳市宝安区沙井人民医院,广东深圳,518104;[4]深圳市宝安区西乡人民医院,广东深圳,518102;",卫生软科学,社区卫生服务中心;基本情况;人员配置;财政支出;,R197.61,2016,30,7
lcsxjbzz201401018,2,"ISTIC,PKU",深圳市劳务工社会支持状况调查,10.3969/j.issn.1672-187X.2014.01.016-0041-03,唐建军[1];苏展[2];张泉水[1];邓秀良[1];侯粤虎[1];苏海云[1];,"[1]518101,广东·深圳 深圳市宝安区慢性病防治院;[2]518106,广东·深圳 深圳市光明新区疾病预防控制中心;",临床心身疾病杂志,劳务工;农民工;社会支持;社会支持量表;影响因素;,R395.6,2014,,1
