zgyykx201524019,2,,经期静脉滴注阿奇霉素治疗盆腔炎性疾病的临床效果,,张焕勤;,"[1]深圳市光明新区中心医院 深圳市光明新区妇幼保健院妇产科,广东深圳,518107",中国医药科学,经期;静脉滴注;阿奇霉素;盆腔炎性疾病;,R711,2015,5,24
sxyxjy201603039,0,,ICU继发性肺结核患者下呼吸道感染病原菌分布及耐药性分析,10.3969/j.issn.1671-7414.2016.03.039,林丽云[1];刘爱胜[2];魏玉娥[2];魏灵芝[3];王艳梅[4];施俊柱[5];刘小君[6];文艳[7];,"[1]深圳市龙岗区第二人民医院检验科,广东深圳,518129;[2]深圳市龙华新区人民医院 检验科,广东深圳,518109;[3]深圳市龙华新区人民医院 ICU,广东深圳,518109;[4]深圳市龙华新区中心医院 ICU;[5]深圳市龙华新区中心医院 检验科,广东深圳,518110;[6]深圳市光明新区人民医院 检验科,广东深圳,518106;[7]深圳市光明新区人民医院 ICU,广东深圳,518106;",现代检验医学杂志,ICU;继发性肺结核;下呼吸道;病原菌;分布;耐药性;,R521.5  R446.5,2016,31,3
hsjxzz201616025,0,"ISTIC,PKU",深圳市基层医疗机构“医养结合”养老服务研究,10.16821/j.cnki.hsjx.2016.16.025,王利玲[1];蒋霄鹤[2];张国磊[2];张新生[1];邹思梅[1];,"[1]广东省深圳市光明新区中心医院,广东深圳,518000;[2]广东省深圳市光明新区人民医院,广东深圳,518000;",护士进修杂志,基层医疗机构;养老模式;,R473.2,2016,31,16
zgyf201521016,0,"ISTIC,PKU",胺碘酮与普罗帕酮治疗慢性心房颤动复律的疗效与安全性比较,10.6039/j.issn.1001-0408.2015.21.14,谢展雄[1];梁翠霞[1];王庆文[2];陈桂红[3];廖朝峰[4];温中明[5];,"[1]深圳市龙华新区中心医院,广东深圳,518000;[2]深圳市龙华新区龙华人民医院,广东深圳,518109;[3]深圳市宝安区中心医院,广东深圳,518000;[4]深圳市宝安区人民医院,广东深圳,518000;[5]深圳市光明新区人民医院,广东深圳,518000;",中国药房,慢性心房颤动;心肌复律;胺碘酮;普罗帕酮;,R541,2015,,21
tjykdxxb201402023,3,"ISTIC,PKU",腺病毒介导的SOCS1对模拟银屑病小鼠模型的影响,10.3870/j.issn.1672-0741.2014.02.023,曾凡杞[1];廖明[2];张志云[1];李永双[1];胡波[3];,"[1]深圳市光明新区人民医院皮肤科,深圳,518106;[2]深圳市光明新区中心医院药剂科,深圳,518107;[3]中山大学附属第三医院检验科,广州,510630;",华中科技大学学报（医学版）,银屑病;细胞因子信号抑制因子1;腺病毒;,R758.63,2014,,2
zgyxyxxzz201607015,0,"ISTIC,PKU",正常成年人肩胛动脉网的高频超声检查,10.3969/j.issn.1005-5185.2016.07.015,陈一武[1];鄂占森[2];石波[1];李洲[1];李慧莲[1];,[1]深圳市光明新区中心医院 广东深圳518107;[2]深圳市龙岗中心医院超声科 广东深圳518116;,中国医学影像学杂志,"肩;动脉;超声检查,多普勒,彩色;解剖学,局部;血流动力学;成年人;",R331.3  R445.1,2016,24,7
hebyy201604020,1,"ISTIC,PKU",社区健康管理模式对慢性阻塞性肺疾病综合控制的效果分析,,王岚[1];王湘宁[2];彭小兰[3];,"[1]深圳市福田区人民医院碧海云天社区健康服务中心,广东深圳,518001;[2]深圳市光明新区中心医院,广东深圳,518107;[3]深圳市光明新区人民医院,广东深圳,518106;",哈尔滨医药,社区健康管理模式;对慢性阻塞性肺疾病;综合控制;效果;,R735.1,2016,36,4
syzdyzlzz201410009,2,"ISTIC,PKU",糖尿病大鼠模型玻璃体血管内皮生长因子及其受体与视网膜病变关系研究,10.13507/j.issn.1674-3474.2014.10.009,魏红领[1];刘韶瑞[2];汪洋[3];,"[1]深圳市光明新区中心医院眼科,广东深圳518107;[2]中山大学第一附属医院眼科,广州 510080;[3]深圳市光明新区中心医院耳鼻喉科,广东深圳 518107;",中华实用诊断与治疗杂志,糖尿病大鼠模型;玻璃体;玻璃体血管内皮生长因子;玻璃体血管内皮生长因子受体;,,2014,28,10
jkr201635026,0,"ISTIC,PKU",CRP在妇科感染性疾病中的应用价值分析,10.3969/j.issn.1674-4721.2016.35.026,张焕勤[1];汪显敏[2];麦细贤[3];,"[1]深圳市光明新区中心医院妇科,广东深圳,518107;[2]深圳市宝安区石岩人民医院罗祖社区健康服务中心,广东深圳,518108;[3]深圳市光明新区人民医院产科,广东深圳,518106;",中国当代医药,C-反应蛋白;妇科感染性疾病;诊断;准确率;,R541.4,2016,23,35
zgsyzdx201304047,4,"ISTIC,PKU",联合检测血清Hcy、CysC及β-HCG在预测与判断妊高征程度的临床意义,10.3969/j.issn.1007-4287.2013.04.047,马芬[1];孙延生[2];王莉平[3];,"[1]深圳市光明新区光明医院,广东,深圳518106;[2]深圳市蛇口人民医院;[3]深圳市福田妇幼保健院;",中国实验诊断学,,,2013,17,4
