zhyxycx201502028,1,"ISTIC,PKU",南方汉族人群HLA-DPA1及-DPB1基因多态性与青光眼睫状体炎综合征的关联研究,10.3760/cma.j.issn.1003-9406.2015.02.023,赵军[1];祝天辉[1];何柳媚[2];申晓丽[1];王彦君[1];邓志辉[2];,"[1]深圳眼科学重点实验室深圳市眼科医院暨南大学附属深圳眼科医院, 广东省深圳市,518040;[2]深圳市血液中心免疫遗传研究室;",中华医学遗传学杂志,人类白细胞抗原;HLA-DP位点;多态性;测序分型;青光眼睫状体炎综合征;,,2015,32,2
xdkf201636003,0,"ISTIC,PKU",慢病毒载体Pax6-EGFP构建及转染人骨髓间充质干细胞,10.3969/j.issn.2095-4344.2016.36.003,刘静雯[1];任静[1];陈胜[2];李柏军[2];刘身文[2];秦波[2];,[1]深圳市眼科医院眼外伤科，暨南大学附属深圳眼科医院，深圳大学眼视光学院，深圳眼科学重点实验室，广东省深圳市 518000; 暨南大学，广东省广州市 510632;[2]深圳市眼科医院眼外伤科，暨南大学附属深圳眼科医院，深圳大学眼视光学院，深圳眼科学重点实验室，广东省深圳市 518000;,中国组织工程研究,干细胞;骨髓干细胞;骨髓间充质干细胞;过表达;Pax6基因;慢病毒;基因转染;绿色荧光蛋白;,R394.2,2016,20,36
mzgjykzz201606019,2,"ISTIC,PKU",眼外伤后继发性青光眼的常见临床分型及治疗对策,10.3980/j.issn.1672-5123.2016.6.17,任静[1];刘静雯[1];秦波[2];,"[1]510632 中国广东省广州市，暨南大学; 518040 中国广东省深圳市眼科医院 深圳眼科学重点实验室 暨南大学附属深圳眼科医院 深圳大学眼视光学院;[2]518040,中国广东省深圳市眼科医院 深圳眼科学重点实验室 暨南大学附属深圳眼科医院 深圳大学眼视光学院;",国际眼科杂志,外伤性青光眼;眼内积血型;房角挫伤型;晶状体相关型;粘连增殖型;,,2016,16,6
mzgjykzz201607019,0,"ISTIC,PKU",抗青光眼手术对角膜内皮细胞的影响,10.3980/j.issn.1672-5123.2016.7.19,徐雪娇[1];成洪波[2];韩冰[2];,"[1]510632 中国广东省广州市，暨南大学; 518000 中国广东省深圳市，深圳市眼科医院深圳眼科学重点实验室暨南大学附属深圳眼科医院;[2]深圳市眼科医院深圳眼科学重点实验室暨南大学附属深圳眼科医院, 中国广东省深圳市,518000;",国际眼科杂志,青光眼;手术;角膜内皮细胞;,,2016,16,7
jsyy201609008,1,"ISTIC,PKU",年龄和眼内压不对称性对诊断原发性闭角型青光眼的价值,,马大卉;黄丽娜;成洪波;赖铭莹;,"[1]518020广东省,暨南大学附属深圳眼科医院(深圳市眼科医院,深圳市眼科学重点实验室)",江苏医药,原发性闭角型青光眼;眼内压;,R775,2016,42,9
mzgjykzz201504017,2,"ISTIC,PKU",鼠神经生长因子对外伤性视神经病变治疗作用的 Meta分析,10.3980/j.issn.1672-5123.2015.4.16,刘静雯[1];秦波[2];,"[1]510632 中国广东省广州市，暨南大学第二临床医学院; 518000 中国广东省深圳市，暨南大学附属深圳眼科医院 深圳市眼科医院;[2]暨南大学附属深圳眼科医院 深圳市眼科医院, 中国广东省深圳市,518000;",国际眼科杂志,鼠神经生长因子;外伤性视神经病变;Meta分析;,,2015,,4
mzgjykzz201411020,2,"ISTIC,PKU",原花青素在眼科应用的研究进展,10.3980/j.issn.1672-5123.2014.11.19,潘裕锦[1];秦波[2];,"[1]510632 中国广东省广州市，暨南大学; 518000 中国广东省深圳市，暨南大学附属深圳眼科医院 深圳市眼科医院;[2]暨南大学附属深圳眼科医院 深圳市眼科医院, 中国广东省深圳市,518000;",国际眼科杂志,原花青素;药理作用;角膜病;白内障;青光眼;视网膜病变;外伤性视神经病变;视疲劳;,,2014,,11
gwyx-ykx201505004,0,"ISTIC,PKU",自噬在眼部疾病中的研究进展,10.3760/cma.j.issn.1673-5803.2015.05.004,任静[1];刘静雯[1];秦波[2];,"[1]510632 广州,暨南大学;518040 深圳,深圳市眼科医院深圳眼科学重点实验室 暨南大学附属深圳眼科医院深圳大学眼视光学院;[2]深圳市眼科医院深圳眼科学重点实验室 暨南大学附属深圳眼科医院深圳大学眼视光学院, 深圳,518040;",国际眼科纵览,"自吞噬作用;白内障;角膜营养不良,遗传性;青光眼;黄斑变性;",,2015,39,5
mzgjykzz201409014,1,"ISTIC,PKU",PAX6基因与视网膜疾病关系的研究进展,10.3980/j.issn.1672-5123.2014.09.12,刘静雯[1];秦波[2];,"[1]510632 中国广东省广州市，暨南大学; 518000 中国广东省深圳市，暨南大学附属深圳眼科医院 深圳市眼科医院;[2]暨南大学附属深圳眼科医院 深圳市眼科医院, 中国广东省深圳市,518000;",国际眼科杂志,PAX6 基因;视网膜疾病;眼发育;,,2014,,9
zhwswxhmyx201308003,1,"ISTIC,PKU",新生儿脑膜炎大肠埃希菌 ompT 敲除株毒力分析,10.3760/cma.j.issn.0254-5101.2013.08.003,惠长野[1];刘晓露[2];郭妍[3];彭亮[2];张艳芳[1];王佃鹏[1];曹虹[2];,"[1]518001,深圳市职业病防治院;[2]广州南方医科大学病原生物学系;[3]深圳市医学继续教育中心;",中华微生物学和免疫学杂志,脑膜炎大肠埃希菌;OmpT;脑微血管内皮细胞;黏附;毒力;,,2013,,8
