zhnkjbykfzz201305004,1,,美沙酮维持治疗海洛因依赖患者睡眠质量与生命质量关系的典则相关分析,10.3877/cma.j.issn.2095-123X.2013.05.004,徐艳敏[1];钟宝亮[2];朱军红[2];刘铁榜[3];,"[1]518061,广东省,深圳大学师范学院心理学系;深圳市精神卫生中心,深圳市康宁医院,深圳市精神卫生研究所;[2]华中科技大学同济医学院附属精神卫生中心;[3]深圳市精神卫生中心,深圳市康宁医院,深圳市精神卫生研究所;",中华脑科疾病与康复杂志（电子版）,美沙酮;海洛因依赖;睡眠质量;生命质量;典则相关;,,2013,3,5
gdyxyxb201404011,3,,孕妇血镉、铅、钙、铜、锌水平与稽留流产的关联性研究,10.3969/j.issn.1005-4057.2014.04.011,范雅萍[1];朱中平[2];吴祥林[1];刘圣英[1];,"[1]广东省深圳市光明新区人民医院,广东深圳,518106;[2]广东省深圳市光明新区疾控中心,广东深圳,518106;",广东医学院学报,重金属;微量元素;稽留流产;危险因素;,R749.94,2014,32,4
zgxlwszz201506008,2,"ISTIC,PKU",双相障碍病耻感综述,10.3969/j.issn.1000-6729.2015.06.008,赵杰[1];刘铁榜[2];,"[1]深圳大学师范学院,广东深圳,518060;[2]深圳市精神卫生中心，深圳市康宁医院，深圳市精神卫生研究所，深圳市心理健康重点实验室，广东深圳518020;",中国心理卫生杂志,双相障碍;社会病耻感;自我病耻感;社会功能;综述;,R749.4,2015,,6
jbkzzz201611018,0,"ISTIC,PKU",精神疾病诊疗机构工作人员场所暴力发生状况及影响因素分析,10.16462/j.cnki.zhjbkz.2016.11.018,徐国建[1];冯飞[1];刘晓剑[2];金冬[1];刘铁榜[1];李丽萍[3];,"[1]深圳市精神卫生中心预防保健科(深圳市康宁医院心理健康实验室),广东深圳,518020;[2]深圳市疾病预防控制中心信息科,广东深圳,518020;[3]汕头大学医学院伤害预防研究中心,广东汕头,515000;",中华疾病控制杂志,暴力;精神病;问卷调查;,R181.2,2016,20,11
sxyxjy201603039,0,"ISTIC,PKU",ICU继发性肺结核患者下呼吸道感染病原菌分布及耐药性分析,10.3969/j.issn.1671-7414.2016.03.039,林丽云[1];刘爱胜[2];魏玉娥[2];魏灵芝[3];王艳梅[4];施俊柱[5];刘小君[6];文艳[7];,"[1]深圳市龙岗区第二人民医院检验科,广东深圳,518129;[2]深圳市龙华新区人民医院 检验科,广东深圳,518109;[3]深圳市龙华新区人民医院 ICU,广东深圳,518109;[4]深圳市龙华新区中心医院 ICU;[5]深圳市龙华新区中心医院 检验科,广东深圳,518110;[6]深圳市光明新区人民医院 检验科,广东深圳,518106;[7]深圳市光明新区人民医院 ICU,广东深圳,518106;",现代检验医学杂志,ICU;继发性肺结核;下呼吸道;病原菌;分布;耐药性;,R521.5  R446.5,2016,31,3
zgyxcx201616005,0,"ISTIC,PKU",不同剂量维生素D加钙防治围绝经期妇女骨质疏松症的安全性研究,10.3969/j.issn.1674-4985.2016.16.005,李鸿霞[1];冷思宏[2];张光辉[2];朱翠凤[2];周见昕[2];陈李桃[2];叶悦坤[2];雷莉[2];,[1]广东省深圳市光明新区中心医院 广东 深圳 518107;[2]广东省深圳市恒生医院;,中国医学创新,维生素D;围绝经期;骨质疏松症;钙剂;安全有效摄入量;,,2016,13,16
zgxlwszz201202015,7,"ISTIC,PKU",富士康深圳工厂外来劳务工心理健康教育和服务利用分析,10.3969/j.issn.1000-6729.2012.02.014,周志坚[1];刘铁榜[1];金冬[1];杨洪[1];邹晓苇[1];赵敏[2];卞茜[2];,"[1]深圳市精神卫生中心,深圳市康宁医院,广东深圳518020;[2]上海市精神卫生中心,上海,200030;",中国心理卫生杂志,外来劳务工;心理健康教育;利用;横断面研究;,R193  R395.6,2012,26,2
zgxlwszz201202016,2,"ISTIC,PKU",富士康深圳工厂员工丛集性自杀事件精神卫生干预的主要经验,10.3969/j.issn.1000-6729.2012.02.015,游丽琴[1];刘铁榜[1];杨洪[1];金冬[1];张繁新[1];胡赤怡[1];舒明跃[1];陈向一[2];林汉城[3];张丹[3];,"[1]深圳市精神卫生中心深圳市康宁医院,广东深圳,518020;[2]深圳市第六人民医院,广东深圳,518052;[3]深圳市卫生和人口计划生育委员会,广东深圳,518020;",中国心理卫生杂志,富士康;丛集性自杀;精神卫生干预;,C913.9  R395.6,2012,26,2
zyyjk201409016,7,"ISTIC,PKU",ARIMA模型在预测2013年深圳市光明新区手足口病发病趋势中的应用,,郑庆鸣[1];王铁强[2];刘义[2];曾华堂[3];梅树江[3];,"[1]广东省深圳市光明新区疾病预防控制中心,518106;深圳市疾病预防控制中心现场流行病学培训项目;[2]广东省深圳市光明新区疾病预防控制中心,518106;[3]深圳市疾病预防控制中心现场流行病学培训项目;深圳市疾病预防控制中心;",职业与健康,手足口病;时间序列分析;ARIMA模型;预测;,R181.3,2014,30,9
hsjxzz201219007,13,"ISTIC,PKU",口服药发放流程在精神科护士用药安全管理中的应用,10.3969/j.issn.1002-6975.2012.19.007,朱艳玲;缪志梅;程艳;钟进;张春玲;李红;,"[1]广东省深圳市精神卫生中心深圳市康宁医院,广东深圳,518020",护士进修杂志,口服药;发放流程;精神科;安全用药;护理管理;,R473.74,2012,27,19
