gdyxyxb201404011,3,,孕妇血镉、铅、钙、铜、锌水平与稽留流产的关联性研究,10.3969/j.issn.1005-4057.2014.04.011,范雅萍[1];朱中平[2];吴祥林[1];刘圣英[1];,"[1]广东省深圳市光明新区人民医院,广东深圳,518106;[2]广东省深圳市光明新区疾控中心,广东深圳,518106;",广东医学院学报,重金属;微量元素;稽留流产;危险因素;,R749.94,2014,32,4
zgxlwszz201506008,2,"ISTIC,PKU",双相障碍病耻感综述,10.3969/j.issn.1000-6729.2015.06.008,赵杰[1];刘铁榜[2];,"[1]深圳大学师范学院,广东深圳,518060;[2]深圳市精神卫生中心，深圳市康宁医院，深圳市精神卫生研究所，深圳市心理健康重点实验室，广东深圳518020;",中国心理卫生杂志,双相障碍;社会病耻感;自我病耻感;社会功能;综述;,R749.4,2015,,6
jbkzzz201611018,0,"ISTIC,PKU",精神疾病诊疗机构工作人员场所暴力发生状况及影响因素分析,10.16462/j.cnki.zhjbkz.2016.11.018,徐国建[1];冯飞[1];刘晓剑[2];金冬[1];刘铁榜[1];李丽萍[3];,"[1]深圳市精神卫生中心预防保健科(深圳市康宁医院心理健康实验室),广东深圳,518020;[2]深圳市疾病预防控制中心信息科,广东深圳,518020;[3]汕头大学医学院伤害预防研究中心,广东汕头,515000;",中华疾病控制杂志,暴力;精神病;问卷调查;,R181.2,2016,20,11
zgsjjsjbzz2015010013,4,"ISTIC,PKU",深圳社区精神分裂症患者就诊延误及其影响因素研究,10.3936/j.issn.1002-0152.2015.01.011,周志坚;刘铁榜;杨洪;金冬;段卫东;邱友胜;,,中国神经精神疾病杂志,精神分裂症;社区;就诊延误;影响因素;,R749.3,2015,,1
zhyygl201408024,4,"ISTIC,PKU",美国等部分国家精神卫生“去机构化”的实践与启示,10.3760/cma.j.issn.1000-6672.2014.08.024,丁军;金冬;刘铁榜;周志坚;游丽琴;杨洪;,,中华医院管理杂志,精神卫生;去机构化;再机构化;改革;,,2014,30,8
zhjsk201601006,1,"ISTIC,PKU",深圳市服务业农民工抑郁症的患病率及相关因素分析,10.3760/cma.j.issn.1006-7884.2016.01.005,徐艳敏;周志坚;金冬;邹晓苇;刘铁榜;,,中华精神科杂志,抑郁症;患病率;居住流动性;,,2016,49,1
zgsjjsjbzz201509012,1,"ISTIC,PKU",孤独谱系障碍治疗前后血清性激素水平研究,10.3969/j.issn.1002-0152.2015.09.011,柯晓殷;张英;寇聪;齐云柯;肖舟;杨志伟;卢建平;,,中国神经精神疾病杂志,孤独谱系障碍;性激素;雌二醇;孕酮;睾酮;,R749.94,2015,,9
zhjsk201601007,0,"ISTIC,PKU",深圳市服务业农民工抑郁和焦虑及心理弹性水平的横断面调查,10.3760/cma.j.issn.1006-7884.2016.01.006,杨曦;徐艳敏;高代林;周志坚;金冬;邹晓苇;刘铁榜;,,中华精神科杂志,抑郁;焦虑;心理弹性;居住流动性;,,2016,49,1
zyyjk201409016,7,"ISTIC,PKU",ARIMA模型在预测2013年深圳市光明新区手足口病发病趋势中的应用,,郑庆鸣[1];王铁强[2];刘义[2];曾华堂[3];梅树江[3];,"[1]广东省深圳市光明新区疾病预防控制中心,518106;深圳市疾病预防控制中心现场流行病学培训项目;[2]广东省深圳市光明新区疾病预防控制中心,518106;[3]深圳市疾病预防控制中心现场流行病学培训项目;深圳市疾病预防控制中心;",职业与健康,手足口病;时间序列分析;ARIMA模型;预测;,R181.3,2014,30,9
hsjxzz201616025,0,"ISTIC,PKU",深圳市基层医疗机构“医养结合”养老服务研究,10.16821/j.cnki.hsjx.2016.16.025,王利玲[1];蒋霄鹤[2];张国磊[2];张新生[1];邹思梅[1];,"[1]广东省深圳市光明新区中心医院,广东深圳,518000;[2]广东省深圳市光明新区人民医院,广东深圳,518000;",护士进修杂志,基层医疗机构;养老模式;,R473.2,2016,31,16
